OrderID,OrderDate,PropertyID,ProductID,Quantity,City,Product,Price
3826,01-07-2016,11,17,2,Atlanta,Clothes Hanger,18
3827,02-07-2016,12,5,1,Dallas,Moisturizer,40
3828,02-07-2016,17,45,1,Las Vegas,Computer Desk,102
3829,02-07-2016,7,8,3,Boston,Bath Soap,35
3830,02-07-2016,12,71,2,Dallas,Hammer,17
3831,02-07-2016,19,40,2,Los Angeles,Coffee Maker,119
3832,02-07-2016,18,33,2,Phoenix,Towel Rack,10
3833,03-07-2016,12,70,2,Dallas,Door Lock,117
3834,03-07-2016,7,29,2,Boston,Erasable Markers,6
3835,03-07-2016,14,13,3,Nashville,Bed Sheet (Double),20
3836,03-07-2016,8,72,3,Philadelphia,Nails,12
3837,03-07-2016,1,82,1,New York,Business Cards,60
3838,03-07-2016,8,29,2,Philadelphia,Erasable Markers,6
3839,04-07-2016,9,39,1,Richmond,Alarm Clock,45
3840,04-07-2016,13,83,3,New Orleans,Bar Stool,60
3841,04-07-2016,15,56,2,Chicago,Telephone,38
3842,04-07-2016,20,87,1,San Francisco,End Table,30
3843,04-07-2016,1,68,2,New York,Window Screen,30
3844,04-07-2016,6,35,1,Orlando,Tissue Box,25
3845,04-07-2016,19,52,1,Los Angeles,Ironing Board,18
3846,05-07-2016,19,2,3,Los Angeles,Hand Towel,5
3847,05-07-2016,17,78,2,Las Vegas,Small Area Rug,20
3848,05-07-2016,6,54,1,Orlando,Chest of Drawers,150
3849,05-07-2016,7,73,2,Boston,Mop,15
3850,05-07-2016,3,56,1,Portland,Telephone,38
3851,05-07-2016,18,51,2,Phoenix,Painting,85
3852,06-07-2016,17,18,3,Las Vegas,Coffee Cup,24
3853,06-07-2016,6,86,1,Orlando,Sofa,215
3854,06-07-2016,8,5,2,Philadelphia,Moisturizer,40
3855,06-07-2016,5,78,3,Kansas City,Small Area Rug,20
3856,06-07-2016,2,1,2,Cincinnati,Large Towel,9
3857,06-07-2016,12,61,2,Dallas,Tape Measure,8
3858,06-07-2016,6,16,1,Orlando,Mouthwash,40
3859,06-07-2016,18,38,3,Phoenix,Bed (Double),250
3860,06-07-2016,3,34,3,Portland,Shower Curtain,5
3861,06-07-2016,13,21,3,New Orleans,Printer Paper,50
3862,07-07-2016,2,25,3,Cincinnati,Envelopes (Legal),28
3863,07-07-2016,10,19,1,Arlington,Light Bulb,17
3864,08-07-2016,10,22,2,Arlington,Paper Clips,3
3865,08-07-2016,13,49,3,New Orleans,Large Vase,27
3866,08-07-2016,2,31,2,Cincinnati,Sticky Notes,20
3867,08-07-2016,14,16,1,Nashville,Mouthwash,40
3868,08-07-2016,19,45,3,Los Angeles,Computer Desk,102
3869,08-07-2016,17,57,1,Las Vegas,Wireless Router,70
3870,09-07-2016,18,52,2,Phoenix,Ironing Board,18
3871,09-07-2016,14,7,1,Nashville,Hand Soap,35
3872,09-07-2016,19,6,1,Los Angeles,Conditioner,40
3873,09-07-2016,12,16,3,Dallas,Mouthwash,40
3874,09-07-2016,13,12,2,New Orleans,Bed Sheet (King),29
3875,09-07-2016,19,90,3,Los Angeles,Luggage Cart,138
3876,09-07-2016,16,68,2,Denver,Window Screen,30
3877,09-07-2016,8,79,3,Philadelphia,Coffee Table,103
3878,09-07-2016,8,58,1,Philadelphia,Mirror,85
3879,10-07-2016,11,15,3,Atlanta,Drinking Glass,24
3880,10-07-2016,9,10,3,Richmond,Toilet Paper,19
3881,10-07-2016,2,23,3,Cincinnati,Printer Toner,85
3882,11-07-2016,2,67,1,Cincinnati,Adjustable Wrench,10
3883,11-07-2016,15,11,3,Chicago,Shower Cap,10
3884,11-07-2016,1,49,1,New York,Large Vase,27
3885,11-07-2016,19,61,3,Los Angeles,Tape Measure,8
3886,11-07-2016,20,89,1,San Francisco,Photograph,45
3887,11-07-2016,12,66,2,Dallas,Wood Glue,21
3888,12-07-2016,16,90,1,Denver,Luggage Cart,138
3889,12-07-2016,15,7,1,Chicago,Hand Soap,35
3890,12-07-2016,2,12,2,Cincinnati,Bed Sheet (King),29
3891,12-07-2016,4,39,2,Seattle,Alarm Clock,45
3892,12-07-2016,17,10,3,Las Vegas,Toilet Paper,19
3893,13-07-2016,13,46,2,New Orleans,Safe,115
3894,13-07-2016,11,27,1,Atlanta,Invisible Tape,8
3895,13-07-2016,16,85,3,Denver,Low Chair,80
3896,13-07-2016,11,81,2,Atlanta,Flyer Holder,3
3897,13-07-2016,15,48,2,Chicago,Side Table,40
3898,13-07-2016,6,75,1,Orlando,Small Plant,25
3899,14-07-2016,20,74,2,San Francisco,Large Plant,35
3900,14-07-2016,3,61,2,Portland,Tape Measure,8
3901,14-07-2016,7,32,1,Boston,Note Pads,14
3902,15-07-2016,16,2,2,Denver,Hand Towel,5
3903,15-07-2016,15,60,3,Chicago,Portable Drill,195
3904,15-07-2016,15,66,1,Chicago,Wood Glue,21
3905,15-07-2016,10,83,2,Arlington,Bar Stool,60
3906,15-07-2016,13,45,1,New Orleans,Computer Desk,102
3907,16-07-2016,15,57,3,Chicago,Wireless Router,70
3908,16-07-2016,3,38,2,Portland,Bed (Double),250
3909,16-07-2016,2,58,3,Cincinnati,Mirror,85
3910,16-07-2016,8,85,3,Philadelphia,Low Chair,80
3911,16-07-2016,8,6,3,Philadelphia,Conditioner,40
3912,16-07-2016,7,72,3,Boston,Nails,12
3913,16-07-2016,4,51,1,Seattle,Painting,85
3914,16-07-2016,13,89,3,New Orleans,Photograph,45
3915,16-07-2016,15,51,1,Chicago,Painting,85
3916,17-07-2016,15,63,2,Chicago,Duct Tape,27
3917,17-07-2016,4,27,3,Seattle,Invisible Tape,8
3918,17-07-2016,17,10,1,Las Vegas,Toilet Paper,19
3919,17-07-2016,14,15,2,Nashville,Drinking Glass,24
3920,17-07-2016,8,37,3,Philadelphia,Bed (King),300
3921,17-07-2016,14,30,1,Nashville,Permanent Markers,6
3922,17-07-2016,2,27,3,Cincinnati,Invisible Tape,8
3923,17-07-2016,15,13,2,Chicago,Bed Sheet (Double),20
3924,18-07-2016,10,80,3,Arlington,Poster Stand,27
3925,18-07-2016,14,30,3,Nashville,Permanent Markers,6
3926,18-07-2016,9,70,3,Richmond,Door Lock,117
3927,18-07-2016,18,65,1,Phoenix,Ladder,89
3928,18-07-2016,17,13,1,Las Vegas,Bed Sheet (Double),20
3929,18-07-2016,7,20,1,Boston,Pens,30
3930,18-07-2016,4,48,3,Seattle,Side Table,40
3931,18-07-2016,4,1,1,Seattle,Large Towel,9
3932,18-07-2016,7,30,3,Boston,Permanent Markers,6
3933,18-07-2016,11,37,1,Atlanta,Bed (King),300
3934,18-07-2016,11,73,3,Atlanta,Mop,15
3935,18-07-2016,17,26,2,Las Vegas,Envelopes (Catalog),13
3936,19-07-2016,16,17,1,Denver,Clothes Hanger,18
3937,19-07-2016,13,72,2,New Orleans,Nails,12
3938,19-07-2016,12,15,3,Dallas,Drinking Glass,24
3939,19-07-2016,11,35,1,Atlanta,Tissue Box,25
3940,19-07-2016,5,30,1,Kansas City,Permanent Markers,6
3941,19-07-2016,11,94,2,Atlanta,Monitor,70
3942,19-07-2016,5,10,2,Kansas City,Toilet Paper,19
3943,19-07-2016,4,75,3,Seattle,Small Plant,25
3944,20-07-2016,16,33,3,Denver,Towel Rack,10
3945,20-07-2016,13,50,1,New Orleans,Small Vase,33
3946,20-07-2016,17,26,1,Las Vegas,Envelopes (Catalog),13
3947,20-07-2016,6,73,1,Orlando,Mop,15
3948,20-07-2016,7,90,1,Boston,Luggage Cart,138
3949,20-07-2016,3,28,2,Portland,Staples,8
3950,20-07-2016,2,22,1,Cincinnati,Paper Clips,3
3951,20-07-2016,15,55,2,Chicago,Television,200
3952,20-07-2016,13,62,2,New Orleans,Leaf Blower,202
3953,21-07-2016,15,67,1,Chicago,Adjustable Wrench,10
3954,21-07-2016,8,7,2,Philadelphia,Hand Soap,35
3955,21-07-2016,11,31,1,Atlanta,Sticky Notes,20
3956,21-07-2016,1,16,2,New York,Mouthwash,40
3957,21-07-2016,4,92,1,Seattle,Large Sign,20
3958,21-07-2016,6,1,1,Orlando,Large Towel,9
3959,22-07-2016,3,4,2,Portland,Shampoo,40
3960,22-07-2016,4,46,3,Seattle,Safe,115
3961,22-07-2016,1,75,2,New York,Small Plant,25
3962,22-07-2016,13,24,2,New Orleans,Envelopes (Letter),24
3963,22-07-2016,16,92,2,Denver,Large Sign,20
3964,22-07-2016,20,58,3,San Francisco,Mirror,85
3965,22-07-2016,15,58,1,Chicago,Mirror,85
3966,23-07-2016,8,74,3,Philadelphia,Large Plant,35
3967,23-07-2016,8,26,3,Philadelphia,Envelopes (Catalog),13
3968,23-07-2016,12,53,3,Dallas,Iron,20
3969,23-07-2016,12,74,3,Dallas,Large Plant,35
3970,23-07-2016,2,20,1,Cincinnati,Pens,30
3971,23-07-2016,11,6,2,Atlanta,Conditioner,40
3972,23-07-2016,20,87,2,San Francisco,End Table,30
3973,23-07-2016,2,2,1,Cincinnati,Hand Towel,5
3974,23-07-2016,10,89,2,Arlington,Photograph,45
3975,24-07-2016,5,38,1,Kansas City,Bed (Double),250
3976,24-07-2016,7,45,1,Boston,Computer Desk,102
3977,24-07-2016,16,14,3,Denver,Pillowcase,15
3978,24-07-2016,18,93,1,Phoenix,Terminal,85
3979,24-07-2016,5,4,3,Kansas City,Shampoo,40
3980,24-07-2016,20,61,1,San Francisco,Tape Measure,8
3981,24-07-2016,15,4,2,Chicago,Shampoo,40
3982,25-07-2016,2,58,2,Cincinnati,Mirror,85
3983,25-07-2016,6,44,1,Orlando,Floor Lamp,55
3984,25-07-2016,9,36,1,Richmond,Armoire,115
3985,25-07-2016,17,23,2,Las Vegas,Printer Toner,85
3986,25-07-2016,8,20,2,Philadelphia,Pens,30
3987,25-07-2016,4,79,1,Seattle,Coffee Table,103
3988,26-07-2016,2,3,2,Cincinnati,Washcloth,3
3989,26-07-2016,14,82,2,Nashville,Business Cards,60
3990,26-07-2016,16,18,3,Denver,Coffee Cup,24
3991,26-07-2016,15,90,3,Chicago,Luggage Cart,138
3992,26-07-2016,4,50,1,Seattle,Small Vase,33
3993,26-07-2016,1,57,2,New York,Wireless Router,70
3994,26-07-2016,13,86,3,New Orleans,Sofa,215
3995,26-07-2016,5,67,1,Kansas City,Adjustable Wrench,10
3996,26-07-2016,6,82,3,Orlando,Business Cards,60
3997,26-07-2016,9,94,2,Richmond,Monitor,70
3998,26-07-2016,1,37,1,New York,Bed (King),300
3999,26-07-2016,3,92,2,Portland,Large Sign,20
4000,27-07-2016,11,68,2,Atlanta,Window Screen,30
4001,27-07-2016,4,92,2,Seattle,Large Sign,20
4002,27-07-2016,2,48,1,Cincinnati,Side Table,40
4003,27-07-2016,7,79,1,Boston,Coffee Table,103
4004,27-07-2016,19,62,1,Los Angeles,Leaf Blower,202
4005,27-07-2016,1,48,2,New York,Side Table,40
4006,27-07-2016,1,3,2,New York,Washcloth,3
4007,27-07-2016,4,12,2,Seattle,Bed Sheet (King),29
4008,27-07-2016,12,18,1,Dallas,Coffee Cup,24
4009,27-07-2016,2,82,1,Cincinnati,Business Cards,60
4010,28-07-2016,16,20,2,Denver,Pens,30
4011,28-07-2016,15,15,1,Chicago,Drinking Glass,24
4012,28-07-2016,2,12,1,Cincinnati,Bed Sheet (King),29
4013,28-07-2016,15,49,2,Chicago,Large Vase,27
4014,28-07-2016,5,8,2,Kansas City,Bath Soap,35
4015,28-07-2016,20,35,1,San Francisco,Tissue Box,25
4016,29-07-2016,12,13,2,Dallas,Bed Sheet (Double),20
4017,29-07-2016,15,4,1,Chicago,Shampoo,40
4018,29-07-2016,2,6,1,Cincinnati,Conditioner,40
4019,29-07-2016,12,56,1,Dallas,Telephone,38
4020,29-07-2016,1,91,2,New York,Small Sign,14
4021,29-07-2016,12,52,3,Dallas,Ironing Board,18
4022,29-07-2016,8,70,2,Philadelphia,Door Lock,117
4023,30-07-2016,6,42,1,Orlando,Reading Chair,70
4024,30-07-2016,20,62,3,San Francisco,Leaf Blower,202
4025,30-07-2016,4,83,3,Seattle,Bar Stool,60
4026,30-07-2016,20,43,1,San Francisco,Table Lamp,38
4027,30-07-2016,4,3,1,Seattle,Washcloth,3
4028,30-07-2016,6,33,3,Orlando,Towel Rack,10
4029,30-07-2016,16,23,1,Denver,Printer Toner,85
4030,30-07-2016,16,56,1,Denver,Telephone,38
4031,30-07-2016,17,1,2,Las Vegas,Large Towel,9
4032,30-07-2016,1,17,1,New York,Clothes Hanger,18
4033,31-07-2016,18,70,3,Phoenix,Door Lock,117
4034,31-07-2016,6,86,1,Orlando,Sofa,215
4035,31-07-2016,19,65,1,Los Angeles,Ladder,89
4036,31-07-2016,2,7,2,Cincinnati,Hand Soap,35
4037,01-08-2016,4,62,2,Seattle,Leaf Blower,202
4038,01-08-2016,18,35,3,Phoenix,Tissue Box,25
4039,01-08-2016,15,61,3,Chicago,Tape Measure,8
4040,01-08-2016,5,15,2,Kansas City,Drinking Glass,24
4041,02-08-2016,20,37,2,San Francisco,Bed (King),300
4042,02-08-2016,14,53,2,Nashville,Iron,20
4043,02-08-2016,20,7,1,San Francisco,Hand Soap,35
4044,03-08-2016,2,32,1,Cincinnati,Note Pads,14
4045,03-08-2016,1,84,1,New York,Tall Chair,75
4046,03-08-2016,11,22,2,Atlanta,Paper Clips,3
4047,03-08-2016,8,12,1,Philadelphia,Bed Sheet (King),29
4048,04-08-2016,4,64,2,Seattle,Gaffer's Tape,27
4049,04-08-2016,4,27,3,Seattle,Invisible Tape,8
4050,04-08-2016,7,89,2,Boston,Photograph,45
4051,04-08-2016,19,53,2,Los Angeles,Iron,20
4052,04-08-2016,9,48,1,Richmond,Side Table,40
4053,04-08-2016,1,40,1,New York,Coffee Maker,119
4054,05-08-2016,19,60,3,Los Angeles,Portable Drill,195
4055,05-08-2016,11,56,2,Atlanta,Telephone,38
4056,05-08-2016,3,69,2,Portland,Door Knob,41
4057,05-08-2016,18,5,3,Phoenix,Moisturizer,40
4058,05-08-2016,6,16,1,Orlando,Mouthwash,40
4059,05-08-2016,8,19,3,Philadelphia,Light Bulb,17
4060,05-08-2016,5,85,2,Kansas City,Low Chair,80
4061,05-08-2016,20,21,3,San Francisco,Printer Paper,50
4062,05-08-2016,12,53,2,Dallas,Iron,20
4063,06-08-2016,2,76,1,Cincinnati,Ficus,80
4064,06-08-2016,7,86,3,Boston,Sofa,215
4065,06-08-2016,18,16,2,Phoenix,Mouthwash,40
4066,06-08-2016,3,16,1,Portland,Mouthwash,40
4067,07-08-2016,14,79,3,Nashville,Coffee Table,103
4068,07-08-2016,12,28,3,Dallas,Staples,8
4069,07-08-2016,4,70,1,Seattle,Door Lock,117
4070,07-08-2016,10,78,3,Arlington,Small Area Rug,20
4071,08-08-2016,18,23,1,Phoenix,Printer Toner,85
4072,08-08-2016,16,29,2,Denver,Erasable Markers,6
4073,08-08-2016,18,51,2,Phoenix,Painting,85
4074,08-08-2016,16,85,3,Denver,Low Chair,80
4075,08-08-2016,18,64,1,Phoenix,Gaffer's Tape,27
4076,08-08-2016,8,73,2,Philadelphia,Mop,15
4077,08-08-2016,19,58,1,Los Angeles,Mirror,85
4078,08-08-2016,19,64,2,Los Angeles,Gaffer's Tape,27
4079,09-08-2016,19,86,1,Los Angeles,Sofa,215
4080,09-08-2016,8,65,3,Philadelphia,Ladder,89
4081,09-08-2016,14,4,1,Nashville,Shampoo,40
4082,09-08-2016,10,12,1,Arlington,Bed Sheet (King),29
4083,09-08-2016,3,30,1,Portland,Permanent Markers,6
4084,09-08-2016,10,35,1,Arlington,Tissue Box,25
4085,10-08-2016,9,8,3,Richmond,Bath Soap,35
4086,10-08-2016,6,27,2,Orlando,Invisible Tape,8
4087,10-08-2016,11,75,3,Atlanta,Small Plant,25
4088,10-08-2016,8,77,2,Philadelphia,Large Area Rug,40
4089,11-08-2016,14,73,1,Nashville,Mop,15
4090,11-08-2016,8,57,3,Philadelphia,Wireless Router,70
4091,11-08-2016,14,27,3,Nashville,Invisible Tape,8
4092,11-08-2016,9,49,3,Richmond,Large Vase,27
4093,11-08-2016,18,11,3,Phoenix,Shower Cap,10
4094,11-08-2016,14,54,2,Nashville,Chest of Drawers,150
4095,12-08-2016,17,11,2,Las Vegas,Shower Cap,10
4096,12-08-2016,15,17,3,Chicago,Clothes Hanger,18
4097,12-08-2016,20,33,2,San Francisco,Towel Rack,10
4098,12-08-2016,3,65,3,Portland,Ladder,89
4099,12-08-2016,19,93,1,Los Angeles,Terminal,85
4100,12-08-2016,3,11,1,Portland,Shower Cap,10
4101,12-08-2016,20,12,2,San Francisco,Bed Sheet (King),29
4102,13-08-2016,9,29,2,Richmond,Erasable Markers,6
4103,13-08-2016,16,49,2,Denver,Large Vase,27
4104,13-08-2016,5,74,3,Kansas City,Large Plant,35
4105,13-08-2016,17,36,3,Las Vegas,Armoire,115
4106,13-08-2016,10,12,3,Arlington,Bed Sheet (King),29
4107,14-08-2016,3,66,2,Portland,Wood Glue,21
4108,14-08-2016,15,13,1,Chicago,Bed Sheet (Double),20
4109,14-08-2016,18,28,3,Phoenix,Staples,8
4110,14-08-2016,10,20,1,Arlington,Pens,30
4111,14-08-2016,3,12,1,Portland,Bed Sheet (King),29
4112,14-08-2016,10,2,1,Arlington,Hand Towel,5
4113,14-08-2016,9,91,2,Richmond,Small Sign,14
4114,15-08-2016,5,50,1,Kansas City,Small Vase,33
4115,15-08-2016,6,49,3,Orlando,Large Vase,27
4116,15-08-2016,6,18,1,Orlando,Coffee Cup,24
4117,15-08-2016,12,41,3,Dallas,Office Chair,85
4118,16-08-2016,10,18,2,Arlington,Coffee Cup,24
4119,16-08-2016,10,78,3,Arlington,Small Area Rug,20
4120,16-08-2016,13,73,2,New Orleans,Mop,15
4121,16-08-2016,18,34,1,Phoenix,Shower Curtain,5
4122,16-08-2016,19,6,2,Los Angeles,Conditioner,40
4123,16-08-2016,14,45,3,Nashville,Computer Desk,102
4124,16-08-2016,6,47,3,Orlando,Swivel Chair,75
4125,16-08-2016,19,72,1,Los Angeles,Nails,12
4126,16-08-2016,5,53,2,Kansas City,Iron,20
4127,17-08-2016,18,42,2,Phoenix,Reading Chair,70
4128,17-08-2016,4,57,1,Seattle,Wireless Router,70
4129,17-08-2016,6,12,3,Orlando,Bed Sheet (King),29
4130,17-08-2016,17,32,3,Las Vegas,Note Pads,14
4131,17-08-2016,17,80,1,Las Vegas,Poster Stand,27
4132,17-08-2016,4,42,2,Seattle,Reading Chair,70
4133,17-08-2016,7,87,3,Boston,End Table,30
4134,17-08-2016,3,88,3,Portland,Serving Tray,6
4135,17-08-2016,18,58,2,Phoenix,Mirror,85
4136,17-08-2016,2,25,2,Cincinnati,Envelopes (Legal),28
4137,18-08-2016,18,43,3,Phoenix,Table Lamp,38
4138,18-08-2016,17,6,2,Las Vegas,Conditioner,40
4139,18-08-2016,17,10,1,Las Vegas,Toilet Paper,19
4140,18-08-2016,2,32,3,Cincinnati,Note Pads,14
4141,18-08-2016,20,84,2,San Francisco,Tall Chair,75
4142,18-08-2016,8,92,2,Philadelphia,Large Sign,20
4143,18-08-2016,4,82,2,Seattle,Business Cards,60
4144,19-08-2016,16,9,2,Denver,Tissues,14
4145,19-08-2016,19,70,2,Los Angeles,Door Lock,117
4146,19-08-2016,18,87,2,Phoenix,End Table,30
4147,19-08-2016,19,54,1,Los Angeles,Chest of Drawers,150
4148,19-08-2016,20,69,2,San Francisco,Door Knob,41
4149,19-08-2016,16,58,2,Denver,Mirror,85
4150,19-08-2016,14,59,3,Nashville,Screws,14
4151,19-08-2016,15,82,1,Chicago,Business Cards,60
4152,19-08-2016,18,50,3,Phoenix,Small Vase,33
4153,20-08-2016,20,44,3,San Francisco,Floor Lamp,55
4154,20-08-2016,20,44,3,San Francisco,Floor Lamp,55
4155,20-08-2016,17,41,2,Las Vegas,Office Chair,85
4156,20-08-2016,18,32,1,Phoenix,Note Pads,14
4157,20-08-2016,18,79,1,Phoenix,Coffee Table,103
4158,20-08-2016,3,86,3,Portland,Sofa,215
4159,20-08-2016,4,30,1,Seattle,Permanent Markers,6
4160,20-08-2016,19,43,3,Los Angeles,Table Lamp,38
4161,20-08-2016,15,14,1,Chicago,Pillowcase,15
4162,20-08-2016,4,16,2,Seattle,Mouthwash,40
4163,21-08-2016,4,43,3,Seattle,Table Lamp,38
4164,21-08-2016,14,30,2,Nashville,Permanent Markers,6
4165,21-08-2016,18,15,1,Phoenix,Drinking Glass,24
4166,21-08-2016,5,51,1,Kansas City,Painting,85
4167,21-08-2016,15,14,2,Chicago,Pillowcase,15
4168,21-08-2016,11,13,2,Atlanta,Bed Sheet (Double),20
4169,21-08-2016,4,56,2,Seattle,Telephone,38
4170,21-08-2016,19,16,3,Los Angeles,Mouthwash,40
4171,21-08-2016,17,72,2,Las Vegas,Nails,12
4172,21-08-2016,7,42,3,Boston,Reading Chair,70
4173,21-08-2016,10,90,3,Arlington,Luggage Cart,138
4174,22-08-2016,3,44,3,Portland,Floor Lamp,55
4175,22-08-2016,11,46,2,Atlanta,Safe,115
4176,22-08-2016,9,2,2,Richmond,Hand Towel,5
4177,23-08-2016,6,65,3,Orlando,Ladder,89
4178,23-08-2016,9,23,2,Richmond,Printer Toner,85
4179,23-08-2016,13,52,1,New Orleans,Ironing Board,18
4180,23-08-2016,18,38,2,Phoenix,Bed (Double),250
4181,23-08-2016,3,5,3,Portland,Moisturizer,40
4182,23-08-2016,10,30,3,Arlington,Permanent Markers,6
4183,23-08-2016,4,35,3,Seattle,Tissue Box,25
4184,23-08-2016,14,73,3,Nashville,Mop,15
4185,23-08-2016,1,35,3,New York,Tissue Box,25
4186,23-08-2016,4,52,1,Seattle,Ironing Board,18
4187,24-08-2016,4,90,2,Seattle,Luggage Cart,138
4188,24-08-2016,6,5,1,Orlando,Moisturizer,40
4189,24-08-2016,6,58,1,Orlando,Mirror,85
4190,24-08-2016,15,77,3,Chicago,Large Area Rug,40
4191,24-08-2016,20,47,1,San Francisco,Swivel Chair,75
4192,24-08-2016,10,68,2,Arlington,Window Screen,30
4193,24-08-2016,3,24,2,Portland,Envelopes (Letter),24
4194,24-08-2016,18,7,1,Phoenix,Hand Soap,35
4195,24-08-2016,9,29,2,Richmond,Erasable Markers,6
4196,24-08-2016,14,56,3,Nashville,Telephone,38
4197,24-08-2016,9,49,1,Richmond,Large Vase,27
4198,24-08-2016,2,53,2,Cincinnati,Iron,20
4199,24-08-2016,6,81,1,Orlando,Flyer Holder,3
4200,25-08-2016,11,40,3,Atlanta,Coffee Maker,119
4201,25-08-2016,16,71,2,Denver,Hammer,17
4202,25-08-2016,10,11,2,Arlington,Shower Cap,10
4203,25-08-2016,15,69,2,Chicago,Door Knob,41
4204,25-08-2016,11,7,2,Atlanta,Hand Soap,35
4205,25-08-2016,14,89,1,Nashville,Photograph,45
4206,25-08-2016,9,74,3,Richmond,Large Plant,35
4207,26-08-2016,18,6,3,Phoenix,Conditioner,40
4208,26-08-2016,4,66,2,Seattle,Wood Glue,21
4209,26-08-2016,8,1,2,Philadelphia,Large Towel,9
4210,26-08-2016,13,86,2,New Orleans,Sofa,215
4211,26-08-2016,3,34,1,Portland,Shower Curtain,5
4212,26-08-2016,4,94,3,Seattle,Monitor,70
4213,26-08-2016,5,67,1,Kansas City,Adjustable Wrench,10
4214,26-08-2016,8,51,1,Philadelphia,Painting,85
4215,26-08-2016,11,72,1,Atlanta,Nails,12
4216,27-08-2016,11,87,1,Atlanta,End Table,30
4217,27-08-2016,18,73,3,Phoenix,Mop,15
4218,27-08-2016,5,56,1,Kansas City,Telephone,38
4219,27-08-2016,11,26,1,Atlanta,Envelopes (Catalog),13
4220,27-08-2016,1,56,2,New York,Telephone,38
4221,27-08-2016,6,87,3,Orlando,End Table,30
4222,27-08-2016,8,10,1,Philadelphia,Toilet Paper,19
4223,27-08-2016,3,72,1,Portland,Nails,12
4224,28-08-2016,10,36,2,Arlington,Armoire,115
4225,28-08-2016,15,66,2,Chicago,Wood Glue,21
4226,28-08-2016,16,57,1,Denver,Wireless Router,70
4227,29-08-2016,7,91,2,Boston,Small Sign,14
4228,29-08-2016,1,46,2,New York,Safe,115
4229,29-08-2016,3,20,2,Portland,Pens,30
4230,29-08-2016,17,70,3,Las Vegas,Door Lock,117
4231,29-08-2016,15,34,2,Chicago,Shower Curtain,5
4232,29-08-2016,9,74,2,Richmond,Large Plant,35
4233,29-08-2016,11,8,3,Atlanta,Bath Soap,35
4234,29-08-2016,20,37,2,San Francisco,Bed (King),300
4235,30-08-2016,19,79,1,Los Angeles,Coffee Table,103
4236,30-08-2016,5,19,3,Kansas City,Light Bulb,17
4237,30-08-2016,16,10,1,Denver,Toilet Paper,19
4238,30-08-2016,3,17,3,Portland,Clothes Hanger,18
4239,30-08-2016,8,60,3,Philadelphia,Portable Drill,195
4240,30-08-2016,19,14,1,Los Angeles,Pillowcase,15
4241,30-08-2016,10,80,1,Arlington,Poster Stand,27
4242,30-08-2016,14,83,2,Nashville,Bar Stool,60
4243,31-08-2016,11,84,1,Atlanta,Tall Chair,75
4244,31-08-2016,16,84,3,Denver,Tall Chair,75
4245,01-09-2016,18,11,3,Phoenix,Shower Cap,10
4246,01-09-2016,19,14,1,Los Angeles,Pillowcase,15
4247,01-09-2016,19,51,1,Los Angeles,Painting,85
4248,01-09-2016,17,65,3,Las Vegas,Ladder,89
4249,01-09-2016,17,58,3,Las Vegas,Mirror,85
4250,01-09-2016,9,16,3,Richmond,Mouthwash,40
4251,01-09-2016,3,49,3,Portland,Large Vase,27
4252,02-09-2016,18,65,2,Phoenix,Ladder,89
4253,02-09-2016,11,2,3,Atlanta,Hand Towel,5
4254,02-09-2016,16,30,3,Denver,Permanent Markers,6
4255,02-09-2016,15,70,1,Chicago,Door Lock,117
4256,02-09-2016,10,36,3,Arlington,Armoire,115
4257,03-09-2016,14,33,2,Nashville,Towel Rack,10
4258,03-09-2016,5,90,1,Kansas City,Luggage Cart,138
4259,03-09-2016,20,53,1,San Francisco,Iron,20
4260,03-09-2016,2,11,1,Cincinnati,Shower Cap,10
4261,03-09-2016,8,87,1,Philadelphia,End Table,30
4262,04-09-2016,14,45,2,Nashville,Computer Desk,102
4263,04-09-2016,11,46,1,Atlanta,Safe,115
4264,04-09-2016,4,80,2,Seattle,Poster Stand,27
4265,05-09-2016,14,46,1,Nashville,Safe,115
4266,05-09-2016,16,84,3,Denver,Tall Chair,75
4267,05-09-2016,3,37,2,Portland,Bed (King),300
4268,05-09-2016,18,53,1,Phoenix,Iron,20
4269,05-09-2016,17,81,1,Las Vegas,Flyer Holder,3
4270,05-09-2016,13,62,1,New Orleans,Leaf Blower,202
4271,06-09-2016,18,83,1,Phoenix,Bar Stool,60
4272,06-09-2016,15,44,2,Chicago,Floor Lamp,55
4273,06-09-2016,19,54,2,Los Angeles,Chest of Drawers,150
4274,06-09-2016,5,14,2,Kansas City,Pillowcase,15
4275,06-09-2016,10,76,3,Arlington,Ficus,80
4276,06-09-2016,17,71,1,Las Vegas,Hammer,17
4277,06-09-2016,13,28,1,New Orleans,Staples,8
4278,06-09-2016,8,37,3,Philadelphia,Bed (King),300
4279,06-09-2016,20,72,2,San Francisco,Nails,12
4280,07-09-2016,11,74,3,Atlanta,Large Plant,35
4281,07-09-2016,1,4,3,New York,Shampoo,40
4282,07-09-2016,8,68,2,Philadelphia,Window Screen,30
4283,07-09-2016,12,41,3,Dallas,Office Chair,85
4284,07-09-2016,6,92,1,Orlando,Large Sign,20
4285,07-09-2016,10,22,2,Arlington,Paper Clips,3
4286,07-09-2016,11,93,3,Atlanta,Terminal,85
4287,07-09-2016,13,61,1,New Orleans,Tape Measure,8
4288,07-09-2016,4,31,3,Seattle,Sticky Notes,20
4289,08-09-2016,12,56,3,Dallas,Telephone,38
